"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","STORE_NAME","ADDRESS_CITY_NAME","ADDRESS_STATE_PROV_CODE","MSA_CODE","SEG_VALUE_NAME","PARKING_SPACE_QTY","SALES_AREA_SIZE_NUM","AVG_WEEKLY_BASKETS","DESCRIPTION","MANUFACTURER","CATEGORY","SUB_CATEGORY","DISCOUNT_PRICE","DISCOUNT_PERCENT","DISCOUNT","PRODUct_SIZE_Milli","C4","Promo"
2010-11-17,2277,1600027527,73,68,68,210.24,2.88,2.88,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-17,21227,1600027527,33,26,26,97.02,2.94,2.94,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-17,21237,1600027527,38,34,33,104.88,2.76,3.12,"0","0","1","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.36,11.5384615384615,"1",362.275375,4,1
2010-11-17,24991,1600027527,46,43,43,131.56,2.86,2.86,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-17,28909,1600027527,31,25,25,81.53,2.63,3.07,"0","0","1","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.44,14.3322475570033,"1",362.275375,4,1
2010-11-24,2277,1600027527,193,174,174,573.21,2.97,2.97,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-24,21227,1600027527,89,78,78,267.89,3.01,3.01,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-24,21237,1600027527,88,73,72,258.72,2.94,2.94,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-24,24991,1600027527,109,98,97,309.56,2.84,2.84,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-11-24,28909,1600027527,86,74,74,248.54,2.89,2.89,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-12-01,2277,1600027527,160,150,149,483.2,3.02,3.02,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-12-01,21227,1600027527,77,70,70,237.93,3.09,3.09,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-12-01,21237,1600027527,71,65,65,209.45,2.95,2.95,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-12-01,24991,1600027527,91,83,81,277.55,3.05,3.05,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-12-01,28909,1600027527,62,58,58,189.72,3.06,3.06,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2010-12-08,2277,1600027527,520,373,368,1180.4,2.27,3.02,"1","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.75,24.8344370860927,"1",362.275375,4,1
2010-12-08,21227,1600027527,431,292,287,982.68,2.28,3.09,"1","1","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.81,26.2135922330097,"1",362.275375,4,1
2010-12-08,21237,1600027527,335,266,263,760.45,2.27,2.95,"1","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.68,23.0508474576271,"1",362.275375,4,1
2010-12-08,24991,1600027527,458,373,369,1044.24,2.28,3.05,"1","1","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.77,25.2459016393443,"1",362.275375,4,1
2010-12-08,28909,1600027527,470,376,372,1076.3,2.29,3.06,"1","1","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.77,25.1633986928105,"1",362.275375,4,1
2010-12-15,2277,1600027527,343,263,258,778.61,2.27,3.02,"1","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.75,24.8344370860927,"1",362.275375,4,1
2010-12-15,21227,1600027527,425,293,288,973.25,2.29,3.09,"1","1","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.8,25.8899676375405,"1",362.275375,4,1
2010-12-15,21237,1600027527,255,197,195,581.4,2.28,2.95,"1","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.67,22.7118644067797,"1",362.275375,4,1
2010-12-15,24991,1600027527,369,322,320,837.63,2.27,3.05,"1","1","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.78,25.5737704918033,"1",362.275375,4,1
2010-12-15,28909,1600027527,348,275,272,786.48,2.26,3.06,"1","1","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.8,26.1437908496732,"1",362.275375,4,1
2010-12-22,2277,1600027527,373,268,266,704.97,1.89,3.02,"1","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.13,37.4172185430464,"1",362.275375,4,1
2010-12-22,21227,1600027527,354,280,272,672.6,1.9,3.09,"1","1","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.19,38.5113268608414,"1",362.275375,4,1
2010-12-22,21237,1600027527,307,232,231,577.16,1.88,2.95,"1","1","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.07,36.271186440678,"1",362.275375,4,1
2010-12-22,24991,1600027527,366,305,298,684.42,1.87,3.05,"1","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.18,38.6885245901639,"1",362.275375,4,1
2010-12-22,28909,1600027527,403,327,319,749.58,1.86,3.06,"1","1","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.2,39.2156862745098,"1",362.275375,4,1
2010-12-29,2277,1600027527,320,241,239,598.4,1.87,3.02,"1","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.15,38.0794701986755,"1",362.275375,4,1
2010-12-29,21227,1600027527,244,196,195,456.28,1.87,3.09,"1","1","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.22,39.4822006472492,"1",362.275375,4,1
2010-12-29,21237,1600027527,222,168,166,419.58,1.89,2.95,"1","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.06,35.9322033898305,"1",362.275375,4,1
2010-12-29,24991,1600027527,242,211,211,457.38,1.89,3.05,"1","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.16,38.0327868852459,"1",362.275375,4,1
2010-12-29,28909,1600027527,288,227,226,538.56,1.87,3.06,"1","1","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",1.19,38.8888888888889,"1",362.275375,4,1
2011-01-05,2277,1600027527,147,138,138,441,3,3,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-05,21227,1600027527,73,67,67,224.84,3.08,3.08,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-05,21237,1600027527,80,78,78,240,3,3,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-05,24991,1600027527,133,132,131,405.65,3.05,3.05,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-05,28909,1600027527,101,98,96,306.03,3.03,3.03,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-12,2277,1600027527,205,192,190,627.3,3.06,3.06,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-12,21227,1600027527,100,92,90,312,3.12,3.12,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-12,21237,1600027527,88,85,85,274.56,3.12,3.12,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-12,24991,1600027527,170,161,159,521.9,3.07,3.07,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-12,28909,1600027527,92,87,85,283.36,3.08,3.08,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-19,2277,1600027527,185,167,165,555,3,3,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-19,21227,1600027527,90,79,79,274.5,3.05,3.05,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-19,21237,1600027527,88,77,76,274.56,3.12,3.12,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-19,24991,1600027527,111,101,99,342.99,3.09,3.09,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-19,28909,1600027527,88,80,80,268.4,3.05,3.05,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-26,2277,1600027527,185,171,171,575.35,3.11,3.11,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-26,21227,1600027527,68,64,64,212.16,3.12,3.12,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-26,21237,1600027527,111,101,100,346.32,3.12,3.12,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-26,24991,1600027527,106,104,104,330.72,3.12,3.12,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-01-26,28909,1600027527,94,88,88,293.28,3.12,3.12,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-02,2277,1600027527,189,173,170,587.79,3.11,3.11,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-02,21227,1600027527,76,71,70,237.12,3.12,3.12,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-02,21237,1600027527,98,90,89,305.76,3.12,3.12,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-02,24991,1600027527,83,82,82,258.96,3.12,3.12,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-02,28909,1600027527,84,80,80,261.24,3.11,3.11,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-09,2277,1600027527,179,160,159,524.47,2.93,2.93,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-09,21227,1600027527,75,69,69,221.25,2.95,2.95,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-09,21237,1600027527,91,85,85,264.81,2.91,2.91,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-09,24991,1600027527,137,138,137,401.41,2.93,2.93,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-09,28909,1600027527,100,92,90,299,2.99,2.99,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-16,2277,1600027527,165,149,147,468.6,2.84,2.84,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-16,21227,1600027527,85,71,71,255.85,3.01,3.01,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-16,21237,1600027527,102,93,92,289.68,2.84,2.84,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-16,24991,1600027527,125,111,110,366.25,2.93,2.93,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-16,28909,1600027527,80,74,74,218.4,2.73,2.73,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-23,2277,1600027527,135,121,121,380.7,2.82,2.82,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-23,21227,1600027527,103,89,89,315.18,3.06,3.06,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-23,21237,1600027527,87,74,74,255.78,2.94,2.94,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-23,24991,1600027527,112,102,102,342.72,3.06,3.06,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-02-23,28909,1600027527,76,71,70,234.08,3.08,3.08,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-02,2277,1600027527,142,129,129,431.68,3.04,3.04,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-02,21227,1600027527,112,100,99,337.12,3.01,3.01,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-02,21237,1600027527,70,65,65,203,2.9,2.9,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-02,24991,1600027527,163,152,150,484.11,2.97,2.97,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-02,28909,1600027527,94,90,89,283.88,3.02,3.02,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-09,2277,1600027527,108,104,103,331.56,3.07,3.07,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-09,21227,1600027527,55,52,52,173.8,3.16,3.16,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-09,21237,1600027527,77,69,69,247.94,3.22,3.22,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-09,24991,1600027527,115,112,111,363.4,3.16,3.16,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-09,28909,1600027527,48,47,47,143.04,2.98,2.98,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-16,2277,1600027527,111,107,107,347.43,3.13,3.13,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-16,21227,1600027527,68,57,57,214.2,3.15,3.15,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-16,21237,1600027527,53,51,51,170.13,3.21,3.21,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-16,24991,1600027527,142,133,133,450.14,3.17,3.17,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-16,28909,1600027527,39,38,38,122.46,3.14,3.14,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2011-03-23,2277,1600027527,95,87,87,290.7,3.06,3.06,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
