"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Rewards: Idk what I did to deserve this view... <U+270C><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> #Blessed https://t.co/gDOxpMQ1zN",FALSE,0,NA,2017-09-17 17:08:49,FALSE,NA,"909464166712344576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pepsi_bloom",64,TRUE,FALSE,NA,NA
"Game day brought to you in part by the Norse gods and Pepsi! #skol #vikings #pepsi #thor #nfl… https://t.co/OFXqDC1iOw",FALSE,0,NA,2017-09-17 17:08:43,FALSE,NA,"909464143102726146",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Freak73",0,FALSE,FALSE,"-53.4375","64.77412531"
"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GmlborH7U8 #TreCru https://t.co/p4ajlxgOJV",FALSE,0,NA,2017-09-17 17:08:21,FALSE,NA,"909464050958028800",NA,"<a href=""http://www.bandaigames.channel.or.jp/list/one_main/tc/en/"" rel=""nofollow"">ONE PIECE TREASURE CRUISE</a>","Sir_Pepsi",0,FALSE,FALSE,NA,NA
"RT @havok_Ali: Entity Paradigm my one of the favourite band will going to perform on Pepsi Battle of the Bands Finale!",FALSE,0,NA,2017-09-17 17:07:58,FALSE,NA,"909463953893478400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","anisa_2020",4,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Ummmm...did the president retweet someone whos pussy taste like pepsi cola and eyes are wide like cherry pies? https://t…",FALSE,0,NA,2017-09-17 17:07:18,FALSE,NA,"909463785433427969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MISBELIEVlNG",564,TRUE,FALSE,NA,NA
"RT @GirlPosts: this is one of the best pepsi commercials of all time  https://t.co/H6PmeXXSuV",FALSE,0,NA,2017-09-17 17:07:15,FALSE,NA,"909463774477930496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","miss_you_1D",6879,TRUE,FALSE,NA,NA
"@The_FotoVogue I have Pepsi neat. Best!",FALSE,0,"The_FotoVogue",2017-09-17 17:06:46,FALSE,"909463437289324544","909463651656044544","34921727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cest_La_Vee_",0,FALSE,FALSE,NA,NA
"Coke Vs. Pepsi

Me: No thanks, I prefer La croix https://t.co/wk6qeoOdrP",FALSE,3,NA,2017-09-17 17:06:45,FALSE,NA,"909463647101050886",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","worthy248",0,FALSE,FALSE,NA,NA
"Pop is a fizzy cold drink, it's pop. Pepsi is pop. https://t.co/f54oqmY1nv",FALSE,1,NA,2017-09-17 17:06:26,FALSE,NA,"909463568952815616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_shay12",2,FALSE,FALSE,NA,NA
"RT @comedyandtruth: this is one of the best pepsi commercials of all time  https://t.co/e6NRQ5dXGo",FALSE,0,NA,2017-09-17 17:06:09,FALSE,NA,"909463495879659520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariasantana_1",310,TRUE,FALSE,NA,NA
"RT @GirlPosts: this is one of the best pepsi commercials of all time  https://t.co/H6PmeXXSuV",FALSE,0,NA,2017-09-17 17:05:54,FALSE,NA,"909463434227474432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twoya_stara",6879,TRUE,FALSE,NA,NA
"RT @Simpboyz: this the only person who can out shoulder Lil Uzi Vert https://t.co/Z6KXXJuQra",FALSE,0,NA,2017-09-17 17:05:38,FALSE,NA,"909463367525568512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",53410,TRUE,FALSE,NA,NA
"RT @jazzyjunker54: Check out Mickey Mouse as Steamboat Willie Anchor Hocking Fire King Pepsi White Mug Cup  https://t.co/yPrn5ZEyMd via @eB…",FALSE,0,NA,2017-09-17 17:05:18,FALSE,NA,"909463284738387975",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","labelladiva",3,TRUE,FALSE,NA,NA
"RT @safeeransari: And eP, my childhood came to life. Thank you Xulfi, Fawad, Ahmed, Pepsi :'|

#PepsiBattleOfTheBands",FALSE,0,NA,2017-09-17 17:05:18,FALSE,NA,"909463284608253952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","architypes12",8,TRUE,FALSE,NA,NA
"RT @chicagojlover: @MNSuperBowl2018 I hope we will be watching Jenny from the Block during the halftime show <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> @SuperBowl @pepsi @NFL @EGTi…",FALSE,0,NA,2017-09-17 17:05:12,FALSE,NA,"909463258976985088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luca_1998",2,TRUE,FALSE,NA,NA
"@ColMorrisDavis @realDonaldTrump ""My pussy tastes like pepsi cola"" is a Lana Del Rey lyric....",FALSE,0,"ColMorrisDavis",2017-09-17 17:04:51,FALSE,"909411158741913600","909463169764139010","489475164","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TEMPLE_LOTUS",0,FALSE,FALSE,NA,NA
"RT @timelesssports_: (2011) Klay Thompson drops 43 points his first game back from a marijuana suspension. https://t.co/c4PPB6ZpN3",FALSE,0,NA,2017-09-17 17:04:50,FALSE,NA,"909463165418733571",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",3212,TRUE,FALSE,NA,NA
"RT @CoachJimLeavitt: Great having Jody at the game tonight!  Love my Jody and my girls!  Now time for yes.....an Ice Fricken Cold Pepsi!  G…",FALSE,0,NA,2017-09-17 17:04:39,FALSE,NA,"909463119503618048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danny_keo",32,TRUE,FALSE,NA,NA
"@xavierkatana Now, If they were sponsored Pepsi...",FALSE,0,"xavierkatana",2017-09-17 17:04:39,FALSE,"907031056146206722","909463118572433408","2671028510","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GloomyTortoise",0,FALSE,FALSE,NA,NA
"Incorrect. Coke Zero Sugar is disgusting. I'm going back to Diet Pepsi. https://t.co/pSnncENSEb",FALSE,2,NA,2017-09-17 17:04:20,FALSE,NA,"909463041418330113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardsLJ",0,FALSE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-17 17:03:39,FALSE,NA,"909462868676014083",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vleks_",509,TRUE,FALSE,NA,NA
"RT @TheVerny: @NAPPYTABS we are waiting for the announcement that @JLo  will do the #halftime show!! When!? @pepsi #SB @MNSuperBowl2018 htt…",FALSE,0,NA,2017-09-17 17:03:35,FALSE,NA,"909462853559648257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luca_1998",5,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Ummmm...did the president retweet someone whos pussy taste like pepsi cola and eyes are wide like cherry pies? https://t…",FALSE,0,NA,2017-09-17 17:03:32,FALSE,NA,"909462837927354368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bowberg1",564,TRUE,FALSE,NA,NA
"@Kanyo_M E a Bo le ""Pepsi"" enjoy your new wWhateverItIs.",FALSE,0,"Kanyo_M",2017-09-17 17:03:29,FALSE,"909462533014216704","909462827387285504","69592256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TwittahKaMonate",0,FALSE,FALSE,NA,NA
"@NatashaBertrand Think Trump likes pepsi on can't keep his hands of of the .....drink",FALSE,0,"NatashaBertrand",2017-09-17 17:03:28,FALSE,"909387144631918592","909462823146795008","372536101","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","microtome45",0,FALSE,FALSE,NA,NA
"RT @pepsi: Trying to get everything done before football starts like... https://t.co/mZS5fmExsf",FALSE,0,NA,2017-09-17 17:03:07,FALSE,NA,"909462735645298689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_alexawood",17,TRUE,FALSE,NA,NA
"RT @WorIdStarComedy: When bae doesn't appreciate anything https://t.co/jfIEBfpDP8",FALSE,0,NA,2017-09-17 17:02:56,FALSE,NA,"909462686081183749",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",1064,TRUE,FALSE,NA,NA
"Parwana Hun by Kashmir Pepsi Battle Of The Bands Episode 8 | Pepsi Battle Of The Bands Grand Finale: https://t.co/iL6pBJzMd0 via",FALSE,0,NA,2017-09-17 17:02:55,FALSE,NA,"909462684000833537",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MahaAziz08",0,FALSE,FALSE,NA,NA
"except I don't like Pepsi
<ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00A3> https://t.co/21ThyK6q7n",FALSE,0,NA,2017-09-17 17:02:55,FALSE,NA,"909462683489112064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CamomileCloud",1,FALSE,FALSE,NA,NA
"RT @chicagojlover: @JLo @NFL @MNSuperBowl2018 @SuperBowl @pepsi @NAPPYTABS @EGTisme Slowed down intro to Dance Again with a BIG projection…",FALSE,0,NA,2017-09-17 17:02:47,FALSE,NA,"909462649313939456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luca_1998",3,TRUE,FALSE,NA,NA
"@williameklund @WalkingDead_AMC At my Wal-Mart is was $1. They had a similiar promotion for Crystal Pepsi as well.",FALSE,0,"williameklund",2017-09-17 17:02:44,FALSE,"909401979570540544","909462638110887937","138167050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MDPitchblackout",0,FALSE,FALSE,NA,NA
"RT @ddlovato: Bringing #SORRYNOTSORRY to the #VMAs tonight presented by @Pepsi!! Show starts at 8/7c on @MTV.. Don’t miss it <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>",FALSE,0,NA,2017-09-17 17:02:33,FALSE,NA,"909462590912204800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karendebieber20",7218,TRUE,FALSE,NA,NA
"@Mummasaurus1 @PepsiIndia @foodelhiblog @Tweet2Foodiye @LBBDelhiNCR @FoodPorn @foodtalkindia @DelhiciousFoodi… https://t.co/nlbUilB59k",FALSE,1,"Mummasaurus1",2017-09-17 17:02:32,TRUE,"909462272145272832","909462586202013697","14341599","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FoodFlashIndia",0,FALSE,FALSE,NA,NA
"RT @AyanaLage: Pastor: ""Raise your hand if you lost power.""
Me: <ed><U+00A0><U+00BE><ed><U+00B4><U+009A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>
Pastor: ""None of you lost power! You lost electricity. Your power is in…",FALSE,0,NA,2017-09-17 17:02:25,FALSE,NA,"909462559132127233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",10133,TRUE,FALSE,NA,NA
"@Boobzillaa ""With advertisements like these, I may have to start drinking Pepsi. I do hope you get a commission, si… https://t.co/yl4JNJsDlT",FALSE,0,"Boobzillaa",2017-09-17 17:02:23,TRUE,"909444043477831681","909462549745356800","863751034476388353","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Awkward_Knight",0,FALSE,FALSE,NA,NA
"@dvillella @rubenvega1941 @4everNeverTrump @AP *45 is busy this morning retweeting s bot that posts that her vajayj… https://t.co/4TaT8xs5ih",FALSE,2,"dvillella",2017-09-17 17:02:19,TRUE,"909451077745090560","909462534494633984","43014978","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","K_Rosa17",1,FALSE,FALSE,NA,NA
"RT @tonyposnanski: Ummmm...did the president retweet someone whos pussy taste like pepsi cola and eyes are wide like cherry pies? https://t…",FALSE,0,NA,2017-09-17 17:02:02,FALSE,NA,"909462461593657344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CintiNative",564,TRUE,FALSE,NA,NA
"@Blindied @HarryTheFrancis @DukeSlothTV @merlle_ @Lordwhizzkid @SeanLandDGeorge @HiRezAggro While Pepsi may not be… https://t.co/XzX3kOvWbP",FALSE,3,"Blindied",2017-09-17 17:01:57,TRUE,"909455329578094597","909462439934259211","746851723843600384","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Funball2",0,FALSE,FALSE,NA,NA
"@davidfolkenflik @brianstelter And retweeted someone who yesterday tweeted ""my pussy taste like pepsi cola.""",FALSE,0,"davidfolkenflik",2017-09-17 17:01:55,FALSE,"909430652008898560","909462431516299264","11621822","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nlefevre",0,FALSE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-17 17:01:45,FALSE,NA,"909462388692226049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willliee",509,TRUE,FALSE,NA,NA
"RT @BaeFeeling: this is one of the best pepsi commercials of all time  https://t.co/4vZbQNOdTf",FALSE,0,NA,2017-09-17 17:01:39,FALSE,NA,"909462365942554625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Veerito_orozco",166,TRUE,FALSE,NA,NA
"Great show Pepsi! The show jolted us Shared with colleagues who knew @JunaidJamshedPK! Great work @pepsipakistan… https://t.co/Lk684iCp7u",FALSE,0,NA,2017-09-17 17:01:34,TRUE,NA,"909462342362116097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Durremahmood",0,FALSE,FALSE,NA,NA
"RT @FoodFlashIndia: Pepsi Black is the best partner in Food related Crimes! Pic clicked during the Delhi Kebab Festival. #WithPepsi #TasteI…",FALSE,0,NA,2017-09-17 17:01:24,FALSE,NA,"909462303686328322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theKumarAkshay",3,TRUE,FALSE,NA,NA
"@Avalanche, so I've heard MacK sweaters will be available Tuesday at Pepsi Center, and Varly, EJ, Landy, and Mikko at a later date. Any clue",FALSE,0,"Avalanche",2017-09-17 17:01:19,FALSE,NA,"909462279959310336","26577824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SWEDISHF1SH",0,FALSE,FALSE,NA,NA
"RT @tonyposnanski: Ummmm...did the president retweet someone whos pussy taste like pepsi cola and eyes are wide like cherry pies? https://t…",FALSE,0,NA,2017-09-17 17:01:17,FALSE,NA,"909462274485534724",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FemNurse",564,TRUE,FALSE,NA,NA
"RT @LebaenesePapi: If white people had lips, dumb shit like this would never slip out of their mouths https://t.co/6QYjGmHhcm",FALSE,0,NA,2017-09-17 17:01:14,FALSE,NA,"909462259784671234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",57929,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-17 17:01:03,FALSE,NA,"909462214578458629",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mccrayola",368,TRUE,FALSE,NA,NA
"RT @safeeransari: And eP, my childhood came to life. Thank you Xulfi, Fawad, Ahmed, Pepsi :'|

#PepsiBattleOfTheBands",FALSE,0,NA,2017-09-17 17:01:03,FALSE,NA,"909462213035003904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fawadfan213",8,TRUE,FALSE,NA,NA
"Kashmir wins Pepsi Battle of the Bands! - https://t.co/DWrUKHMa9M https://t.co/1xh9QjMtUn",FALSE,0,NA,2017-09-17 17:01:02,FALSE,NA,"909462208769277954",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CashmirTimes",0,FALSE,FALSE,NA,NA
"RT @RealSheetal: Pepsi_Ad: ""Pepsi Tha, Pee Gaya""
#Dhoni: ""stumping tha kar liya"" 

Yes, It's That Easy For CHAMPION 
#INDvAUS",FALSE,0,NA,2017-09-17 17:00:43,FALSE,NA,"909462129308180480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imSanath7",12,TRUE,FALSE,NA,NA
"RT @comedyandtruth: this is one of the best pepsi commercials of all time  https://t.co/e6NRQ5dXGo",FALSE,0,NA,2017-09-17 17:00:41,FALSE,NA,"909462123000078337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","subomii_b",310,TRUE,FALSE,NA,NA
"RT @SportsCenter: Tom Brady thinks Colin Kaepernick belongs in the NFL. https://t.co/UFusZdfNEJ",FALSE,0,NA,2017-09-17 17:00:05,FALSE,NA,"909461969706602497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",14046,TRUE,FALSE,NA,NA
"@realDonaldTrump She's hot that's why, and she says her pussy taste like Pepsi cola, both deserve each other, class acts.",FALSE,0,"realDonaldTrump",2017-09-17 16:59:58,FALSE,"909385782275788800","909461941197983745","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tracymcc0915",0,FALSE,FALSE,NA,NA
"@NatashaBertrand Does her pussy taste like...cherry Pepsi?",FALSE,0,"NatashaBertrand",2017-09-17 16:59:49,FALSE,"909387144631918592","909461902421524480","372536101","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thewritelifeAus",0,FALSE,FALSE,NA,NA
"FoLLow@PePSI_PSL",FALSE,0,NA,2017-09-17 16:59:36,FALSE,NA,"909461849053302784",NA,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","AbidMamood",0,FALSE,FALSE,NA,NA
"RT @comedyandtruth: this is one of the best pepsi commercials of all time  https://t.co/e6NRQ5dXGo",FALSE,0,NA,2017-09-17 16:59:31,FALSE,NA,"909461828098514944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xosimplynikkiox",310,TRUE,FALSE,NA,NA
"Thanks to my friend @jcn000 for the cool @Vikings Pepsi can! Now let's get a win! #skol https://t.co/iiGhTZk52e",FALSE,1,NA,2017-09-17 16:59:30,FALSE,NA,"909461822473998336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amykberger",0,FALSE,FALSE,NA,NA
"@ArlanWasHere @digitalsista @realDonaldTrump You should see the other gem's he re-tweeted. One of the women has a c… https://t.co/pIuVXSpWHD",FALSE,0,"ArlanWasHere",2017-09-17 16:59:24,TRUE,"909460473703104513","909461799849906179","7097602","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LibLadyLiberty",0,FALSE,FALSE,NA,NA
"I added a video to a @YouTube playlist https://t.co/QRnAHEiHpp CAN U CUT PEPSI WITH CD? The Most Satisfying Video Ever",FALSE,0,NA,2017-09-17 16:59:19,FALSE,NA,"909461775971766272",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","inoxentmohsin3",0,FALSE,FALSE,NA,NA
"RT @theinclinepgh: Ok, but we have to know, what was the free drink? A beer? A Pepsi? Tell us, @PittTweet students. https://t.co/xzSaNctWtf",FALSE,0,NA,2017-09-17 16:59:15,FALSE,NA,"909461759903371264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colin_deppen",1,TRUE,FALSE,NA,NA
"RT @comedyandtruth: this is one of the best pepsi commercials of all time  https://t.co/e6NRQ5dXGo",FALSE,0,NA,2017-09-17 16:59:12,FALSE,NA,"909461748222238721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennaZweigle",310,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Ummmm...did the president retweet someone whos pussy taste like pepsi cola and eyes are wide like cherry pies? https://t…",FALSE,0,NA,2017-09-17 16:59:06,FALSE,NA,"909461722334932992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","365MusicProject",564,TRUE,FALSE,NA,NA
"I just raided my gas stations entire Crystal Pepsi stock..",FALSE,1,NA,2017-09-17 16:58:56,FALSE,NA,"909461681595613184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaybillsGames",0,FALSE,FALSE,NA,NA
